title,year,mpaa_rating,imdb_rating,imdb_ratings_total,imdb_popularity,imdb_user_reviews_total,imdb_critic_reviews_total,runtime,genre,language,country,release_date,production_co,color,description,poster_image,director,cast,budget,gross_usa_weekend,gross_usa,gross_worldwide
Zaat,1971,PG,2.5,"4,348",,89,41,100,"Horror, Sci-Fi",English,USA,January 1971 (USA),Barton Films,Color,"A mad scientist (and apparent former Nazi) unleashes his master plan: to transform himself into a mutated walking catfish, gain revenge on those who have spurned him, and kidnap nubile young women to similarly transform so that he can breed. Or something like that.","https://ia.media-imdb.com/images/M/MV5BMjZhMTZjNDgtZmVhMy00ZGNkLWEzN2MtYmU0NmEyYjNkZDhjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg",Don Barton,"Marshall Grauer,Wade Popwell,Paul Galloway,Gerald Cruse,Sanna Ringhaver,Dave Dickerson,Rich Valliere,Nancy Lien,Russell Holcomb,Gloria Brady,Del Galloway,Hal Nearhoof,Jim Merrill,Elizabeth Barton,Bob Knowles","$75,000",,,
Dark Harvest II: The Maize,2004,R,2.1,"2,573",,40,7,,Horror,English,USA,13 October 2004 (USA),Captures Entertainment,Color,A father's psychic abilities are put to the test when his two daughters are trapped inside of a corn maze haunted by the spirits of two young girls who disappeared a year earlier.,"https://ia.media-imdb.com/images/M/MV5BMTgyNDUzNTQxOV5BMl5BanBnXkFtZTcwNjI1ODgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Bill Cowell,"Bill Cowell,Kelleigh Murray,Alyssa Cowell,Elena Pezzino,Douglas Buczak,Lindsay Prentice,Lauren Prentice,Ed Smolinski,Matt Smolinski,Julie Brown,Eric Lipps,Patti Staebell,Max,Michelle Cowell,Kelly Lipps",,,,
Chairman of the Board,1998,PG-13,2.3,"5,437",,63,13,,Comedy,English,USA,18 September 1998 (Singapore),101st Street Films,Color,"A surfer and inventor Edison is chosen by his roommates to raise rent with his outrageous (and absurd) inventions. There's no luck in job interviews until he meets billionaire Armand McMillan, who likes him, and leaves his company after his death to Edison. Edison has a lot of success with his inventions while the company's competitors do all they can to destroy him.","https://ia.media-imdb.com/images/M/MV5BNjUxMDAyMzUyNV5BMl5BanBnXkFtZTcwNDE4MTMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",Alex Zamm,"Scott 'Carrot Top' Thompson,Courtney Thorne-Smith,Larry Miller,Raquel Welch,Mystro Clark,Jack Plotnick,Jack Warden,Estelle Harris,Bill Erwin,M. Emmet Walsh,Jack McGee,Glenn Shadix,Fred Stoller,Taylor Negron,Patrick J. Clifton",,"$181,233",,
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964,Not Rated,2.2,"4,344",,114,43,82,Horror,English,USA,10 February 1964 (USA),Morgan-Steckler Productions,Color,"Beatnik Jerry takes his girl Angie to the carnival. Angie wants to go see the gypsy fortuneteller, Jerry does not but relents. After hearing bad news from the fortuneteller, Jerry goes alone to see her sister, dancer Carmelita. He is invited backstage, where he is mesmerized into becoming a psychotic killer. When he tries to kill Angie, she and his best friend Harold realize something's wrong.","https://ia.media-imdb.com/images/M/MV5BNWIyMDk3NDEtYjI3Yy00ZGJlLWE5ZGItYjAxOTMwNTgxOWMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Ray Dennis Steckler,"Ray Dennis Steckler,Brett O'Hara,Atlas King,Sharon Walsh,Pat Kirkwood,Erina Enyo,Toni Camel,Don Russell,William Turner,Steve Clark,Neil Stillman,Joan Howard,Titus Moede,Gene Pollock,Son Hooker","$38,000",,,
Girl in Gold Boots,1968,R,2.2,"3,350",,70,23,94,"Crime, Drama, Music, Romance",English,USA,25 April 1968 (USA),,Color,"A young girl, Michele, is persuaded by a disreputable agent-type to leave her job as a waitress and travel to Los Angeles to become a go-go dancer. There, she must compete with the established top star, Joan, and eventually ends up taking her place.","https://ia.media-imdb.com/images/M/MV5BMTc3OTQ1MDczMF5BMl5BanBnXkFtZTcwNTEyMjEyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Ted V. Mikels,"Jody Daniels,Leslie McRay,Tom Pace,Mark Herron,Bara Byrnes,William Bagdad,Victor Izay,Harry Lovejoy,James Victor,Rod Wilmoth,Chris Howard,Mike Garrison,Michael Derrick,Sheila Roberts,Dennis Childs",,,,
The Skydivers,1963,,2.8,"4,523",,54,12,75,"Drama, Sport",English,USA,13 November 1963 (USA),Crown International Pictures, Black and White,"A couple own an airfield which makes its money on skydiving in the middle of New Mexico. They are having marital problems because the man is cheating on his wife, but remains she tries to remain true to him. The woman he is cheating with is jealous of the man's wife, so she seduces another guy to conspire with her to kill him. Meanwhile, the wife is cheating on the cheating husband with the husband's old Army buddy... and they all enjoy coffee all the while.","https://ia.media-imdb.com/images/M/MV5BNTM3NzE1MzUtYmZlOC00NmU4LWE1ODktYThkYjBmOTI4ZDIxXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Coleman Francis,"Kevin Casey,Eric Tomlin,Anthony Cardoza,Marcia Knight,Bob Carrano,Michael Rae,Jerry Mann,Keith Walton,Paul Francis,Titus Moede,Jimmy Bryant,Rue Barclay,Junior Nichols,Harold Hensley,Harold Saunders",,,,
Track of the Moon Beast,1976,PG,2.2,"3,127",,74,21,90,"Horror, Sci-Fi",English,USA,1 June 1976 (USA),Brandon Films,Color,"Professor ""Johnny Longbow"" Salina, a man who really knows his stews, introduces Paul Carlson to the practical-joking Kathy Nolan. Paul and Kathy seem to hit it off rather well but, during a meteor storm, a meteorite fragment strikes Paul, burying itself deep in his skull, which has the unpleasant side-effect of causing Paul to mutate into a giant reptilian monster at night and go on murderous rampages. It turns out that this sort of thing has happened before, when Professor Salina rediscovers ancient Native American paintings detailing a similar event many centuries ago. Kathy, however, still loves Paul, and tries to save him.","https://ia.media-imdb.com/images/M/MV5BY2U2YmZiMmEtYTY1Yi00ODk1LWIzZDMtZTVmMTkyM2ZhMmI2L2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Richard Ashe,"Chase Cordell,Leigh Drake,Gregorio Sala,Patrick Wright,Francine Kessler,Timothy Wayne Brown,Crawford MacCallum,Jeanne Swain,Alan Swain,Tim Butler,Fred McCaffrey,Gary Kanin",,,,
Invasion of the Neptune Men,1961,,2.0,"2,307",,63,16,69,Sci-Fi,Japanese,Japan,19 July 1961 (Japan),New Toei, Black and White,"(English version) Slow-moving aliens from the planet Neptune, wearing nosecone-shaped space helmets, attempt to invade Earth in a winged rocketship. But they are thwarted by a mysterious superhero called Space Chief who flies around in a rocket-propelled car.","https://ia.media-imdb.com/images/M/MV5BOTljN2JmOGItYWYxNC00ODljLWJmNDMtMDNlNzkzOTg3M2NhXkEyXkFqcGdeQXVyODE1MzA5NTM@._V1_UY268_CR4,0,182,268_AL_.jpg",Kôji Ohta,"Shin'ichi Chiba,Ryûko Minakami,Mitsue Komiya,Seiichirô Kameishi,Rin'ichi Yamamoto,Kappei Matsumoto,Takashi Kanda,Shirô Okamoto,Junji Masuda,Hidemichi Ishikawa,Shinjirô Ebara,Harold Conway,Genji Kawai,Masazumi Okabe,Kôsaku Okano",,,,
Battlefield Earth,2000,PG-13,2.4,"69,872",453,"1,322",177,118,"Action, Adventure, Sci-Fi",English,USA,12 May 2000 (USA),Warner Bros.,Color,"In the year 3000, humanity is no match for the Psychlos, a greedy, manipulative race on a quest for ultimate profit. Led by the seductive and powerful Terl, the Psychlos are stripping Earth of its resources, using the broken remnants of humanity as slaves. What is left of the human race has reverted to a primitive state, believing the invaders to be demons and technology to be evil. After humanity has all but given up any hope of freeing themselves from alien oppression, a young man named Tyler decides to leave his desolate home high in the Rocky Mountains to discover the truth, whereupon he is captured and enslaved. It is then that he decides to fight back, leading his fellow man in one final struggle for freedom.","https://ia.media-imdb.com/images/M/MV5BMTg0Njk2OTM3OF5BMl5BanBnXkFtZTYwNTAyMzc3._V1_UX182_CR0,0,182,268_AL_.jpg",Roger Christian,"John Travolta,Barry Pepper,Forest Whitaker,Kim Coates,Sabine Karsenti,Michael Byrne,Christian Tessier,Sylvain Landry,Richard Tyson,Christopher Freeman,John Topor,Shaun Austin-Olsen,Tim Post,Earl Pastko,Michel Perron","$73,000,000","$11,548,898","$21,471,685,","$8,253,978"
Gigli,2003,R,2.4,"43,422","4,751",420,131,121,"Comedy, Crime, Romance",English,USA,1 August 2003 (USA),Revolution Studios,Color,"Gigli, a lowly and inept hitman, is assigned a job by the mob to kidnap an intellectually disabled brother of a California district attorney. Gigli abducts the brother from his mental hospital and holds him hostage in his apartment. Ricki, a ""lesbian assassin"", is sent to oversee Gigli's job and make sure he doesn't screw it up. Comedic high jinks ensue as the two go on the lam and start to fall in love.","https://ia.media-imdb.com/images/M/MV5BMTE5MTYxMDg5NV5BMl5BanBnXkFtZTYwNjc5MzQ3._V1_UY268_CR14,0,182,268_AL_.jpg",Martin Brest,"Ben Affleck,Terry Camilleri,David Backus,Lenny Venito,Robert Silver,Luis Alberto Martínez,Justin Bartha,Jennifer Lopez,Christopher Walken,Todd Giebenhain,Brian Sites,Brian Casey,Les Bradford,David Bonfadini,Dwight Ketchum","$54,000,000","$3,753,518","$6,068,735,",
The Pumaman,1980,,2.2,"3,790",,96,16,90,"Action, Adventure, Fantasy, Sci-Fi",English,Italy,14 February 1980 (Italy),ADM Films Department,Color,"Low-budget film about a young man given a mystical medallion by an Aztec shaman, in order to become a puma-empowered champion like his father before him. In trying to initially locate the young man, the shaman has the nasty habit of pushing candidates out of windows to test them (""Nope, not him."")","https://ia.media-imdb.com/images/M/MV5BZGE0Zjk2NjQtMDdmOC00ZDZmLTkwZDEtM2ExODA2MzZiMTBlXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY268_CR4,0,182,268_AL_.jpg",Alberto De Martino,"Walter George Alton,Donald Pleasence,Miguel Ángel Fuentes,Sydne Rome,Silvano Tranquilli,Benito Stefanelli,Guido Lollobrigida,Peter Cellier,Geoffrey Copleston",,,,
Anne B. Real,2003,PG-13,2.1,"3,601",,21,3,91,Drama,English,USA,14 June 2003 (USA),Luis Moro Productions,Color,"The coming of age story of a young female rapper, who finds her inspiration by reading the Diary of Anne Frank.","https://ia.media-imdb.com/images/M/MV5BNTVlNTA4YzktNmMxZi00NDQ1LWFlOTItOWFlODI2ODNjYTU2XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY268_CR10,0,182,268_AL_.jpg",Lisa France,"Carlos Leon,Eric Smith,Jackie Quinones,Sherri Saum,Geronimo Frias,Antonio Macia,Janice Richardson,Julia Moran,Omas Diaz,David Zayas,David Cera,Zhamyr 'Summy' Cueva,Kamau Hervert,Charles Holt,'Nesta' Ward",,,,
Too Beautiful,2005,,2.8,"4,502",,2,5,,Comedy,Italian,Italy,22 April 2005 (Italy),Rodeo Drive,Color,"Costantino and Daniele are two friends which have very success with girls. Their wish is to work in the show business and they can achieve their goal when meet Valeria, top model and actress, who offers both guys the chance they are looking for: meet Mr. Giampalmi, an important producer. But the producer is Valeria's father who wants the guys to be cheated...","https://ia.media-imdb.com/images/M/MV5BNTRmMWZhNDYtNjNjMy00YzA5LTgwZmItZjM4NGQwY2Q2OTViXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY268_CR3,0,182,268_AL_.jpg",Ugo Fabrizio Giordani,"Costantino Vitagliano,Daniele Interrante,Jennifer Poli,Alessandra Pierelli,Fausto Maria Sciarappa,Kiara Tomaselli,Ernesto Mahieux,Fanny Cadeo,Marta Mangiucca",,,,
United Passions,2014,Not Rated,2.1,"3,712",,27,8,110,"Drama, History, Sport",English,France,19 June 2014 (Serbia),Leuviah Films,Color,"A group of passionate European mavericks join forces on an ambitious project: the Federation Internationale of Football Association (FIFA). An epic, untold story that brings to life the inspiring saga of the World cup and the three determined men who created it. Driven by their vision and passion, Jules Rimet, Joao Havelange and Sepp Blatter, overcame their doubts and fought obstacles and scandals to make the World Cup a reality. Spanning the tumultuous 20th Century, this timeless saga celebrates the game that, despite it all, became not just a worldwide sport, but an expression of hope, spirit, and unity...","https://ia.media-imdb.com/images/M/MV5BMjU5ODY4NDM5Ml5BMl5BanBnXkFtZTgwNTk3OTM4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",Frédéric Auburtin,"Sam Neill,Tim Roth,Fisher Stevens,Gérard Depardieu,Thomas Kretschmann,Jemima West,Anthony Higgins,Nicholas Gleaves,Martin Jarvis,Bruce Mackinnon,Richard Dillane,Antonio de la Torre,Jason Barry,Julian Miller,Steven Elder","$25,000,000",$607,,
The Oogieloves in the Big Balloon Adventure,2012,G,6.2,"14,563",,90,26,,"Adventure, Family, Fantasy, Musical",English,USA,29 August 2012 (USA),Big Balloon Adventure Movie,Color,"It's Schluufy's birthday, and the Oogieloves (Goobie, Zoozie and Toofie), along with their friends J. Edgar, Windy Window and Ruffy, are organizing a party. (Shh! It's a secret.) Everything is going along just perfectly until J. Edgar trips and loses the last five magical balloons in all of Lovelyloveville--OH NO! The Oogiloves set out to find the magical balloons in time to save their friend's party. Along the way, they meet some very interesting characters indeed, including Dotty Rounder (Cloris Leachman), Bobby Wobbly (Carey Elwes), Milky Marvin (Chazz Palminteri), Rosalie Rosebud (Toni Braxton) and Lola and Lero Sombero (Christopher Lloyd and Jaime Pressly). Can these new friends help them recover the magical balloons and get back to the cottage in time to celebrate Schluufy's surprise birthday?","https://ia.media-imdb.com/images/M/MV5BMTk0ODM0MzA0OV5BMl5BanBnXkFtZTcwODUyODc3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Matthew Diamond,"Jaime Pressly,Cary Elwes,Christopher Lloyd,Cloris Leachman,Chazz Palminteri,Garrett Clayton,Toni Braxton,Colleen O'Shaughnessey,Maya Stange,Nick Drago,Malerie Grady,Kylie Dakota,Taras Los,Dan E. Tibbs,Alecia Jai Fears","$5,000,000","$443,901","$1,064,277,",
Eegah,1962,Unrated,2.2,"5,052",,145,29,90,Comedy,English,USA,1 April 1965 (Mexico),Fairway International Pictures,Color,"While driving through the desert, a teenage girl is frightened by a seven-foot giant which appears in her path. After escaping, she returns to the site with her boyfriend and her father in an attempt to find the giant. They do, and it proceeds to terrorize them and the rest of Palm Springs, California.","https://ia.media-imdb.com/images/M/MV5BODBiNjNmN2EtODFmNS00ZWEwLTliOTktYWRlOTc0MWQ3NzQxXkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg",Arch Hall Sr.,"Arch Hall Jr.,Marilyn Manning,Richard Kiel,Arch Hall Sr.,Clay Stearns,Bob Davis,Deke Richards,Ron Shane,Addalyn Pollitt,Lloyd Williams,Ray Dennis Steckler,Bill Rice","$15,000",,,
Kyaa Kool Hain Hum 3,2016,,1.9,"3,612",,25,9,124,Comedy,Hindi,India,22 January 2016 (USA),ALT Entertainment,Color,"A porn actor uses his fellow adult movie stars in creating a fake traditional family, in order to impress his girlfriend's conservative father.","https://ia.media-imdb.com/images/M/MV5BN2Y5YzMxYzUtMjA4YS00NWM5LTk5OWItNDZiMDVlYjYxNDBhXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR1,0,182,268_AL_.jpg",Umesh,"Tusshar Kapoor,Aftab Shivdasani,Krishna Abhishek,Mandana Karimi,Shakti Kapoor,Darshan Jariwala,Sushmita Mukherjee,Meghna Naidu,Anand Vijay Kumar,Claudia Ciesla,Gizele Thakral,Danny Sura,Jimmy Moses,Gauhar Khan,Dinky Kapoor",,,,
Die Hard Dracula,1998,,2.0,"3,149",,16,6,,"Comedy, Horror",English,USA,1998 (USA),Peter Horak Productions,Color,"A modern-day updating of the Dracula legend that finds Steven, a good-looking American hero devastated by the death of his girlfriend, wandering through Europe and looking for happiness. A car accident leads him to a small town sitting literally in the shadow of Dracula's castle. The frightened villagers have been preyed upon for generations. Steven is stunned to discover Carla, the innkeeper's daughter looks identical to his dead girlfriend. When she begs for his assistance against the vampire, he agrees to help them. Together with Dr. Van Helsing, the most famous vampire killer of all time, he attacks Dracula using a variety of ingenious weapons against the supernatural. Dracula shows unusual powers that defeat them at every turn, including fireballs and lightning from his fingertips. He is constantly on a search for blood to satisfy his centuries-old bickering brides. When Dracula kidnaps Carla right out of her bed, Steven and Van Helsing desperately try to kill him before it is ...","https://ia.media-imdb.com/images/M/MV5BMTkwNTQwNDQ4MF5BMl5BanBnXkFtZTcwMDY2NjUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Peter Horak,"Bruce Glover,Denny Sachen,Kerry Dustin,Ernest M. Garcia,Chaba Hrotko,Thomas McGowan,Talia Botone,Nathalie Huot,Peter Horak,John Slavik,Robert Coppola,Eddie Eisele,Paul Lackey,Joseph Miksovsky,Margie Windish",,,,
Final Justice,1985,R,2.0,"2,863",,51,7,90,"Action, Crime, Drama",English,USA,May 1985 (USA),Arista Films,Color,Geronimo is the Sheriff of a little Texas town. One night two brothers from Palermo kills the sheriffs coworker and pal so he chases them. The chase takes him across the border down to Mexico where he kills one of the brothers and takes the other one back to USA to stand trial. The surviving brother vows revenge on the sheriff. But the criminal is handed over to the Italian police and the sheriff is sent over to Europe with the prisoner.,"https://ia.media-imdb.com/images/M/MV5BNTVmMWVjNzMtODdhMy00M2MxLTkyODgtOTM4NDFkOWJmNDVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Greydon Clark,"Joe Don Baker,Rossano Brazzi,Venantino Venantini,Patrizia Pellegrino,Bill McKinney,Helena Dalli,Lino Grech,Tony Ellul,Joe Theuma,Bettina Amato-Gauci,Joe Quattromani,Odetta Balzan,Josie Coppini,John Suda,Elvisio Cannori",,,,
