title,url,url2
Oldboy (2003),/en/subtitles/en-oldboy-2003/_DMH/download,/en/subtitles/en-oldboy-2003/_DMH/download
Witness for the Prosecution (1957),/en/subtitles/en-witness-for-the-prosecution-1957/8hw/download,/en/subtitles/en-witness-for-the-prosecution-1957/8hw/download
The Dark Knight Rises (2012),/en/subtitles/en-the-dark-knight-rises-2012/aaMf/download,/en/subtitles/en-the-dark-knight-rises-2012/aaMf/download
American Beauty (1999),/en/subtitles/en-american-beauty-1999/a6IO/download,/en/subtitles/en-american-beauty-1999/a6IO/download
Mononoke-hime (1997),/en/subtitles/en-mononoke-hime-1997/hDY/download,/en/subtitles/en-mononoke-hime-1997/hDY/download
,,
Paths of Glory (1957),/en/subtitles/en-paths-of-glory-1957/HLg6/download,/en/subtitles/en-paths-of-glory-1957/HLg6/download
Das Leben der Anderen (2006),/en/subtitles/en-das-leben-der-anderen-2006/gvsO/download,/en/subtitles/en-das-leben-der-anderen-2006/gvsO/download
Hotaru no haka (1988),/en/subtitles/en-hotaru-no-haka-1988/TYQb/download,/en/subtitles/en-hotaru-no-haka-1988/TYQb/download
Nuovo Cinema Paradiso (1988),/en/subtitles/en-nuovo-cinema-paradiso-1988/qdw3/download,/en/subtitles/en-nuovo-cinema-paradiso-1988/w1Q9/download
"Great Dictator, The (1940)",/en/subtitles/en-great-dictator-the-1940/EawR/download,/en/subtitles/en-great-dictator-the-1940/EawR/download
Alien (1979),/en/subtitles/en-alien-1979/UDsp/download,/en/subtitles/en-alien-1979/UDsp/download
,,
,,
,,
From Justin to Kelly (2003),/en/subtitles/en-from-justin-to-kelly-2003/GxI/download,/en/subtitles/en-from-justin-to-kelly-2003/GxI/download
The Hottie and the Nottie (2008),/en/subtitles/en-the-hottie-and-the-nottie-2008/bVQE/download,/en/subtitles/en-the-hottie-and-the-nottie-2008/bVQE/download
Disaster Movie (2008),/en/subtitles/en-disaster-movie-2008/4V4F/download,/en/subtitles/en-disaster-movie-2008/4V4F/download
,,
,,
,,
,,
,,
,,
Pledge This! (2006),/en/subtitles/en-pledge-this%21-2006/-sgC/download,/en/subtitles/en-pledge-this%21-2006/-sgC/download
,,
,,
SuperBabies: Baby Geniuses 2 (2004),/en/subtitles/en-superbabies-baby-geniuses-2-2004/KV4B/download,/en/subtitles/en-superbabies-baby-geniuses-2-2004/KV4B/download
,,
Memento (2000),/en/subtitles/en-memento-2000/-SYB/download,/en/subtitles/en-memento-2000/-SYB/download
The Prestige (2006),/en/subtitles/en-the-prestige-2006/5CcH/download,/en/subtitles/en-the-prestige-2006/6-YC/download
Gladiator (2000),/en/subtitles/en-gladiator-2000/0aUD/download,/en/subtitles/en-gladiator-2000/aCwH/download
Whiplash (2014),/en/subtitles/en-whiplash-2014/Chw5/download,/en/subtitles/en-whiplash-2014/Chw5/download
Back to the Future (1985),/en/subtitles/en-back-to-the-future-1985/23wS/download,/en/subtitles/en-back-to-the-future-1985/23wS/download
Rear Window (1954),/en/subtitles/en-rear-window-1954/_9Ey/download,/en/subtitles/en-rear-window-1954/_9Ey/download
Raiders of the Lost Ark (1981),/en/subtitles/en-raiders-of-the-lost-ark-1981/62cd/download,/en/subtitles/en-raiders-of-the-lost-ark-1981/62cd/download
Terminator 2: Judgment Day (1991),/en/subtitles/en-terminator-2-judgment-day-1991/WYEI/download,/en/subtitles/en-terminator-2-judgment-day-1991/WYEI/download
The Departed (2006),/en/subtitles/en-the-departed-2006/mnAh/download,/en/subtitles/en-the-departed-2006/3m8E/download
Modern Times (1936),/en/subtitles/en-modern-times-1936/c24U/download,/en/subtitles/en-modern-times-1936/c24U/download
Intouchables (2011),/en/subtitles/en-intouchables-2011/aI0X/download,/en/subtitles/en-intouchables-2011/aI0X/download
City Lights (1931),/en/subtitles/en-city-lights-1931/q-sO/download,/en/subtitles/en-city-lights-1931/RzQy/download
Psycho (1960),/en/subtitles/en-psycho-1960/1aoM/download,/en/subtitles/en-psycho-1960/-MEE/download
American History X (1998),/en/subtitles/en-american-history-x-1998/lUEI/download,/en/subtitles/en-american-history-x-1998/lUEI/download
The Green Mile (1999),/en/subtitles/en-the-green-mile-1999/0v4E/download,/en/subtitles/en-the-green-mile-1999/0v4E/download
Interstellar (2014),/en/subtitles/en-interstellar-2014/Onw7/download,/en/subtitles/en-interstellar-2014/-NQ3/download
,,
The Usual Suspects (1995),/en/subtitles/en-the-usual-suspects-1995/d440/download,/en/subtitles/en-the-usual-suspects-1995/A08B/download
Pulp Fiction (1994),/en/subtitles/en-pulp-fiction-1994/S8YG/download,/en/subtitles/en-pulp-fiction-1994/FLY4/download
The Lord of the Rings: The Return of the King (2003),/en/subtitles/en-the-lord-of-the-rings-the-return-of-the-king-2003/eWo3/download,/en/subtitles/en-the-lord-of-the-rings-the-return-of-the-king-2003/eWo3/download
12 Angry Men (1957),/en/subtitles/en-12-angry-men-1957/cxE/download,/en/subtitles/en-12-angry-men-1957/cxE/download
The Dark Knight (2008),/en/subtitles/en-the-dark-knight-2008/Vg4F/download,/en/subtitles/en-the-dark-knight-2008/Vg4F/download
The Godfather: Part II (1974),/en/subtitles/en-the-godfather-part-ii-1974/7ywG/download,/en/subtitles/en-the-godfather-part-ii-1974/hHoG/download
The Godfather (1972),/en/subtitles/en-the-godfather-1972/4CAH/download,/en/subtitles/en-the-godfather-1972/6IgF/download
